idProposicao;idDeputadoAutor;nomeAutor;siglaPartidoAutor;siglaUFAutor;ordemAssinatura;proponente;ano;candidato
592763;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
592628;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592627;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592294;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592293;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592292;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592291;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592290;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592289;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592288;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592287;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592286;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592098;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
591375;74813.0;Ronaldo Caiado;DEM;GO;100;1;2013;RONALDO CAIADO
591234;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
591232;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
591227;74813.0;Ronaldo Caiado;DEM;GO;16;0;2013;RONALDO CAIADO
590885;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
590796;74813.0;Ronaldo Caiado;DEM;GO;9;1;2013;RONALDO CAIADO
590781;74813.0;Ronaldo Caiado;DEM;GO;12;0;2013;RONALDO CAIADO
590716;74813.0;Ronaldo Caiado;DEM;GO;14;1;2013;RONALDO CAIADO
590443;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
590442;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
590441;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
590440;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
590439;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
589803;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
589673;74813.0;Ronaldo Caiado;DEM;GO;8;0;2013;RONALDO CAIADO
589357;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
589031;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
588267;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
588266;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
588265;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
588264;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
588263;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
588262;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
586954;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
586949;74813.0;Ronaldo Caiado;DEM;GO;11;1;2013;RONALDO CAIADO
586756;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
585907;74813.0;Ronaldo Caiado;DEM;GO;11;0;2013;RONALDO CAIADO
585824;74813.0;Ronaldo Caiado;DEM;GO;14;0;2013;RONALDO CAIADO
585183;74813.0;Ronaldo Caiado;DEM;GO;10;0;2013;RONALDO CAIADO
584977;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
584248;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
584124;74813.0;Ronaldo Caiado;DEM;GO;15;0;2013;RONALDO CAIADO
584073;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
584055;74813.0;Ronaldo Caiado;DEM;GO;16;0;2013;RONALDO CAIADO
584054;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
584053;74813.0;Ronaldo Caiado;DEM;GO;12;0;2013;RONALDO CAIADO
583508;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
583507;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
583506;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
583505;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
583504;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
583503;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
583502;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
583408;74813.0;Ronaldo Caiado;DEM;GO;8;0;2013;RONALDO CAIADO
582804;74813.0;Ronaldo Caiado;DEM;GO;16;0;2013;RONALDO CAIADO
582789;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
582788;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
582787;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
582763;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
582714;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
582658;74813.0;Ronaldo Caiado;DEM;GO;7;0;2013;RONALDO CAIADO
582647;74813.0;Ronaldo Caiado;DEM;GO;16;0;2013;RONALDO CAIADO
582616;74813.0;Ronaldo Caiado;DEM;GO;10;0;2013;RONALDO CAIADO
582526;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
582473;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
582185;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
582184;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
582149;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
582148;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
581930;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
581928;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
581926;74813.0;Ronaldo Caiado;DEM;GO;11;0;2013;RONALDO CAIADO
581647;74813.0;Ronaldo Caiado;DEM;GO;15;0;2013;RONALDO CAIADO
580994;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
580582;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
580581;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
580538;74813.0;Ronaldo Caiado;DEM;GO;12;0;2013;RONALDO CAIADO
580485;74813.0;Ronaldo Caiado;DEM;GO;7;0;2013;RONALDO CAIADO
580468;74813.0;Ronaldo Caiado;DEM;GO;7;0;2013;RONALDO CAIADO
580334;74813.0;Ronaldo Caiado;DEM;GO;7;0;2013;RONALDO CAIADO
579809;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
579808;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
579678;74813.0;Ronaldo Caiado;DEM;GO;16;0;2013;RONALDO CAIADO
579661;74813.0;Ronaldo Caiado;DEM;GO;16;0;2013;RONALDO CAIADO
579616;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
579329;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
579323;74813.0;Ronaldo Caiado;DEM;GO;6;1;2013;RONALDO CAIADO
579322;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
579301;74813.0;Ronaldo Caiado;DEM;GO;8;1;2013;RONALDO CAIADO
579300;74813.0;Ronaldo Caiado;DEM;GO;6;1;2013;RONALDO CAIADO
579198;74813.0;Ronaldo Caiado;DEM;GO;11;0;2013;RONALDO CAIADO
579081;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
578554;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
578553;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
578549;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
578547;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
578388;74813.0;Ronaldo Caiado;DEM;GO;18;0;2013;RONALDO CAIADO
578182;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
578181;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
578177;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
578169;74813.0;Ronaldo Caiado;DEM;GO;3;1;2013;RONALDO CAIADO
578166;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
578165;74813.0;Ronaldo Caiado;DEM;GO;3;1;2013;RONALDO CAIADO
577881;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
577833;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
577599;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577598;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577597;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577549;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577548;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577547;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577240;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577239;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577238;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577237;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577034;74813.0;Ronaldo Caiado;DEM;GO;16;0;2013;RONALDO CAIADO
577030;74813.0;Ronaldo Caiado;DEM;GO;15;0;2013;RONALDO CAIADO
577021;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
577020;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
577019;74813.0;Ronaldo Caiado;DEM;GO;3;1;2013;RONALDO CAIADO
577018;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
577017;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
577015;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
577013;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
577012;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
577010;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
576895;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
576832;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
576831;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
576808;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
576298;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
576286;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
576285;74813.0;Ronaldo Caiado;DEM;GO;2;1;2013;RONALDO CAIADO
574031;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
574030;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
574029;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
574028;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
574027;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
573935;74813.0;Ronaldo Caiado;DEM;GO;8;0;2013;RONALDO CAIADO
572943;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
572941;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
572940;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
572861;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
572404;74813.0;Ronaldo Caiado;DEM;GO;15;0;2013;RONALDO CAIADO
572258;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
571541;74813.0;Ronaldo Caiado;DEM;GO;19;0;2013;RONALDO CAIADO
571536;74813.0;Ronaldo Caiado;DEM;GO;20;0;2013;RONALDO CAIADO
571534;74813.0;Ronaldo Caiado;DEM;GO;19;0;2013;RONALDO CAIADO
571497;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
570859;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
570802;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
570801;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
570081;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
570080;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
570079;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
569917;74813.0;Ronaldo Caiado;DEM;GO;8;0;2013;RONALDO CAIADO
569916;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
569914;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
569182;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
568829;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
568696;74813.0;Ronaldo Caiado;DEM;GO;4;1;2013;RONALDO CAIADO
568539;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
568534;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
568340;74813.0;Ronaldo Caiado;DEM;GO;16;0;2013;RONALDO CAIADO
568339;74813.0;Ronaldo Caiado;DEM;GO;15;0;2013;RONALDO CAIADO
567835;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
567833;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
567237;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
566744;74813.0;Ronaldo Caiado;DEM;GO;12;0;2013;RONALDO CAIADO
566681;74813.0;Ronaldo Caiado;DEM;GO;7;0;2013;RONALDO CAIADO
566597;74813.0;Ronaldo Caiado;DEM;GO;21;0;2013;RONALDO CAIADO
566358;74813.0;Ronaldo Caiado;DEM;GO;10;0;2013;RONALDO CAIADO
565930;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
565921;74813.0;Ronaldo Caiado;DEM;GO;9;0;2013;RONALDO CAIADO
565920;74813.0;Ronaldo Caiado;DEM;GO;14;0;2013;RONALDO CAIADO
565870;74813.0;Ronaldo Caiado;DEM;GO;14;0;2013;RONALDO CAIADO
565642;74813.0;Ronaldo Caiado;DEM;GO;10;0;2013;RONALDO CAIADO
565255;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
565045;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
843541;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
843540;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
843539;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
840808;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
796650;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
777545;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
737884;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
687876;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
687835;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
646083;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
646081;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
646079;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
646078;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
623093;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
623092;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
623091;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
622176;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
621401;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
621242;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
621235;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
621234;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
619906;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
619903;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
619369;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
619101;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
618044;74813.0;Ronaldo Caiado;DEM;GO;4;1;2014;RONALDO CAIADO
617737;74813.0;Ronaldo Caiado;DEM;GO;2;1;2014;RONALDO CAIADO
615749;74813.0;Ronaldo Caiado;DEM;GO;2;1;2014;RONALDO CAIADO
615645;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
614146;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
614145;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
613727;74813.0;Ronaldo Caiado;DEM;GO;2;1;2014;RONALDO CAIADO
613407;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
613406;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
611613;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
611286;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
611285;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
611283;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
609411;74813.0;Ronaldo Caiado;DEM;GO;2;1;2014;RONALDO CAIADO
607180;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
607176;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
606984;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
606982;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
606980;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO
2075144;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2075140;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2075139;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2075138;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2074558;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2057750;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2057655;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2054844;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2052905;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2025736;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2025735;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2025686;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2025685;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2025684;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2024427;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2024426;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2024425;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2002394;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2002393;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2002392;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
2002391;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1805261;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1805260;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1805259;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1732871;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1548786;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1548785;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1548784;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1548783;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1548782;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1548781;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1514098;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1514097;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1514092;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
1514091;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
865953;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO
339287;74813.0;Ronaldo Caiado;PFL;GO;147;0;2015;RONALDO CAIADO
2119399;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2114924;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2114923;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2113323;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2113322;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2095806;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2095805;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2095804;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2095803;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2095732;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2093983;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2093982;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2091085;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2091084;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2091083;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2091082;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2090856;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2090855;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2082892;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2082847;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2082846;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2082364;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2082347;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2082346;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2082345;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2082344;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2082025;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2079924;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2079258;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2078264;74813.0;Ronaldo Caiado;DEM;GO;1;1;2016;RONALDO CAIADO
2167210;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161912;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161734;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161733;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161732;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161731;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161730;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161729;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161728;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161727;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161726;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161725;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161724;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161723;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161722;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161721;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161720;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161719;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161046;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2161045;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
2159416;74813.0;Ronaldo Caiado;DEM;GO;1;1;2017;RONALDO CAIADO
